year;month;day;hour;T;Td;ur;pressure;WD;WS;u;v;precip;Sw_dw;Sw_up;Lw_dw;Lw_up;Sw_dif;Sw_par;RH_WXT;Temp_WXT;Net_CNR1;Net_NRLite;PSP_Wm2_Avg;oc_topo;decl_rad;elev_solar;ang_hor;ang_zen;ang_hor_por;nascer_h;por_h;ast_h;fc
2022;6;14;10;27.105;nan;79.39416666666666;1014.308333333333;138.4385619102915;4.192333333333333;-2.770853544898912;3.125121344681157;0.0;601.3;76.58416666666668;424.3916666666667;483.49999999999994;308.1333333333333;143.9;70.16083333333334;27.371666666666666;465.5916666666667;nan;468.74999999999994;970.008;0.406;0.822;-0.409;0.749;-5.62;6.38;17.62;10.438;1.082
2022;6;14;11;27.017500000000002;nan;79.94666666666667;1014.1416666666669;147.36826415012757;4.025666666666666;-2.138547708720347;3.3398766507933764;0.0;512.8166666666667;67.5125;435.8333333333334;487.4916666666666;299.52500000000003;128.2575;70.3875;27.34166666666667;393.58333333333326;nan;402.15000000000003;1054.898;0.406;0.922;-0.147;0.649;-5.62;6.38;17.62;11.438;1.082
2022;6;14;12;26.099166666666665;nan;83.60833333333333;1013.8416666666667;159.20333455804848;3.738333333333333;-1.3213907051974556;3.479195533923829;0.0;342.7583333333334;46.110833333333325;432.13333333333327;466.77500000000003;245.74166666666665;87.7575;74.35083333333334;26.41916666666667;262.03333333333336;nan;261.78333333333336;1059.904;0.406;0.928;0.115;0.643;-5.62;6.38;17.62;12.438;1.082
2022;6;14;13;25.968333333333334;nan;82.19166666666666;1013.3249999999999;157.0944886371782;3.4395833333333328;-1.3289279500929656;3.1451690292451224;0.508;195.61666666666665;25.845;436.575;462.6666666666667;173.18666666666664;54.10083333333333;72.6675;26.355;143.715;nan;147.2425;984.687;0.406;0.839;0.376;0.732;-5.62;6.38;17.62;13.438;1.082
2022;6;14;14;24.96416666666666;nan;87.54166666666667;1012.6750000000001;164.70596451256216;3.25675;-0.8496913282195836;3.107219221181651;1.524;104.76166666666666;15.726666666666667;432.7;445.075;93.86833333333334;30.099999999999998;78.325;25.640000000000004;76.66166666666666;nan;80.40416666666665;834.375;0.406;0.682;0.638;0.889;-5.62;6.38;17.62;14.437;1.082
2022;6;14;15;25.030833333333334;nan;85.27499999999999;1012.5750000000002;155.42441350585304;3.6488333333333336;-1.5021087743710024;3.284587041653681;0.0;141.53166666666667;19.986666666666668;432.7083333333333;447.20833333333326;118.06583333333333;39.50666666666667;76.355;25.325833333333332;107.075;nan;101.45083333333332;619.211;0.406;0.487;0.9;1.084;-5.62;6.38;17.62;15.437;1.082
2022;6;14;16;25.459999999999997;nan;80.57583333333334;1012.4833333333332;161.88605787756995;3.6419166666666665;-1.1228171189393998;3.4324346692168604;0.0;56.546666666666674;9.551083333333333;429.34166666666664;446.16666666666674;50.114166666666655;18.279166666666665;71.96666666666665;25.757499999999997;30.1775;nan;42.304166666666674;353.857;0.406;0.271;1.162;1.3;-5.62;6.38;17.62;16.437;1.082
2022;6;14;17;25.1425;nan;81.83583333333333;1012.7833333333333;159.11234964002392;4.048083333333333;-1.4323514079439095;3.753384879911522;1.524;9.993416666666667;2.298583333333333;429.2250000000001;443.48333333333335;8.967166666666667;6.6325;72.53916666666666;25.570833333333336;-6.542416666666665;nan;8.084000000000001;56.391;0.406;0.043;1.423;1.528;-5.62;6.38;17.62;17.437;1.082
2022;6;14;18;24.745833333333334;nan;81.79916666666666;1013.25;163.6793997657488;3.7125;-1.0364304823875792;3.5395911381757963;0.0;1.912916666666667;5.662750000000002;422.3166666666668;436.2749999999999;2.436083333333333;3.5944999999999996;73.07583333333334;25.064166666666665;-17.709166666666665;nan;2.4094999999999995;0.0;0.406;-0.192;1.685;1.763;-5.62;6.38;17.62;18.437;1.082
2022;6;14;19;25.372500000000002;nan;76.91;1013.7416666666664;165.09718717761515;4.07875;-1.0466576683173083;3.9328516814689394;0.0;0.6883333333333334;1.5655833333333333;425.73333333333335;441.38333333333327;1.0334166666666664;3.9570000000000003;68.325;25.6575;-16.520833333333332;nan;2.9475833333333337;0.0;0.406;-0.431;1.947;2.002;-5.62;6.38;17.62;19.437;1.082
